C0338,121.4378808,31.2403054,0
C0339,121.447535,31.227905,1
C0340,121.462722,31.236764,0
C0341,121.4596642,31.2297317,0
C0342,121.4586359,31.2417934,0
C0343,121.462722,31.236764,0
C0344,121.4751477,31.216333,0
C0345,121.484443,31.231763,0
C0346,121.484443,31.231763,0
C0347,121.4751477,31.216333,0
C0348,121.447535,31.227905,1
C0349,121.484443,31.231763,0
C0356,121.473704,31.230393,1
C0357,121.424625,31.220366,0
C0358,121.428139,31.195235,0
C0359,121.4012,31.131239,1
C0361,121.48204,31.407425,0
C0362,121.434983,31.091402,0
C0363,121.476648,31.237538,1
C0365,121.526074,31.259547,1
C0367,121.483165,31.259243,0
C0368,121.365575,31.18088,1
C0370,121.544721,31.221959,0
C0371,121.554212,31.232522,0
C0372,121.5325229,31.2145295,1
C0373,121.520098,31.234549,1
C0374,121.566367,31.2580069,1
C0377,121.341969,30.741992,0
C0379,121.227747,31.032243,东华大学松江校区
C0401,121.47764,31.216861,交大卢湾校区
C0404,121.471649,31.202496,0
C0405,121.441136,31.28271,1
C0407,121.372377,31.216827,1
C0408,121.3787842,31.2614206,1
C0412,121.532273,31.190658,1
C0413,121.514907,31.191217,0
C0414,121.445263,31.178621,1
C0415,121.374956,31.11504,0
C0417,121.603438,31.250634,0
C0420,121.315943,31.058683,0
C0421,121.611938,31.335936,0
C0422,121.614288,31.205289,1
C0424,121.3879689,31.16761,1
C0426,121.378991,31.189363,1
C0428,121.394057,31.228537,0
C0429,121.418721,31.284097,1
C0430,121.399983,31.244587,1
C0432,121.491099,31.279976,上外虹口校区
C0433,121.5372907,31.367092,1
C0435,121.552916,31.285095,0
C0436,121.504509,31.172099,1
C0440,121.4071875,31.2000915,1
C0441,121.365134,31.249106,0
C0444,121.209344,31.0494058,0
C0445,121.474039,30.918014,1
C0446,121.474039,30.918014,1
C0448,121.489612,31.405457,1
C0449,121.259408,31.39248,0
C0450,121.274177,31.415682,0
C0451,121.489612,31.405457,1
C0452,121.409348,31.001626,0
C0453,121.3730992,31.0649377,0
C0458,121.5776999,31.3538874,1
C0459,121.530766,30.82904,1
C0460,121.3796874,31.417385,0
C0461,121.29819,31.374056,0
C0462,121.406976,31.349587,1
C0463,121.212584,31.272269,0
C0464,121.2653,31.375602,0
C0465,121.283541,31.332662,1
C0466,121.1806262,31.1945213,0
C0467,121.085738,31.253335,0
C0469,121.4568492,31.1229994,0
C0470,121.4696043,30.9134972,1
C0471,121.4278388,31.2026558,1
C0473,121.229653,31.068267,松江大学城
C0481,121.377467,30.798056,0
C0484,121.473704,31.230393,0
C0485,121.473704,31.230393,0
C0486,121.473704,31.230393,0
C0491,121.236172,31.01652,0
C0492,121.4621653,30.9058399,1
C0500,121.341969,30.741992,0
C0501,121.341969,30.741992,0
C0505,121.433092,30.837143,0
C0521,121.473704,31.230393,0
C0523,121.7796926,30.9077947,1
C0524,121.73699,30.894033,0
C0525,121.6324893,30.9124821,0
C0526,121.474039,30.918014,1
C0527,121.511649,30.951111,0
C0528,121.424789,31.00079,1
C0530,121.2155599,31.0029198,0
C0534,121.1219,31.144068,1
C0536,121.4526365,30.9133181,1
C0537,121.473704,31.230393,0
C0538,121.52478,31.264355,1
C0539,121.4058095,31.0963118,1
C0540,121.473704,31.230393,0
C0541,121.722825,30.935704,0
C0542,121.686258,30.9261342,0
C0543,121.567001,30.980865,1
C0544,121.505758,30.946328,1
C0545,121.479995,30.874737,1
C0546,121.454158,30.923042,1
C0548,121.473704,31.230393,0
C0549,121.247304,31.460383,1
C0550,121.260963,31.377429,1
C0552,121.540361,31.261278,0
C0553,121.273917,31.362336,0
C0554,121.3844634,31.2478478,1
C0601,121.489612,31.405457,1
C0602,121.430035,31.2018796,0
C0603,121.500512,31.23751,0
C0604,121.4647879,31.231673,1
C0605,121.423144,31.17348,1
C0606,121.5310116,31.3045881,1
C0609,121.445137,31.228875,1
C0613,121.489483,31.169981,1
C0616,121.5463,31.327126,1
C0617,121.276185,31.16832,0
C0619,121.441231,31.193837,0
C0621,121.849871,30.886552,0
C0622,121.473704,31.230393,0
C0624,121.473704,31.230393,0
C0625,121.473704,31.230393,0
C0626,121.81281,31.094757,1
C0629,121.374047,31.122148,1
C0631,121.441664,31.246812,1
C0632,121.489305,31.246012,0
C0633,121.4322826,31.1947196,0
C0634,121.491806,31.227846,1
C0635,121.480539,31.212347,1
C0636,121.4876141,31.2384557,0
C0637,121.453935,31.232764,0
C0638,121.49667,31.157875,1
C0640,121.5502706,31.2227866,0
C0642,121.3898686,31.1576589,1
C0643,121.503419,31.179155,0
C0644,121.497767,31.147775,1
C0645,121.3585185,31.1626865,0
C0646,121.409499,31.213707,1
C0647,121.4215398,31.2623118,0
C0648,121.495351,31.303015,0
C0649,121.51048,31.257899,0
C0650,121.412629,31.241103,1
C0651,121.376038,31.246427,1
C0653,121.398677,31.01269,0
C0654,121.4968912,31.3868239,1
C0655,121.343752,31.221525,1
C0656,121.6459148,30.950862,0
C0657,121.31496,31.015114,0
C0659,121.473704,31.230393,0
C0661,121.3438394,30.9599392,0
C0663,121.551264,31.249836,0
C0664,121.481193,31.226977,0
C0665,121.4247501,31.1791617,1
C0666,121.417145,31.210025,0
C0667,121.412501,31.189209,1
C0670,121.374768,31.186307,1
C0672,121.5727902,31.3318548,0
C0674,121.3668331,31.1490199,0
C0676,121.387235,31.187751,0
C0680,121.497449,31.207766,0
C0681,121.473704,31.230393,0
C0682,121.473704,31.230393,0
C0683,121.227747,31.032243,0
C0684,121.2481768,31.0185603,1
C0685,121.2307199,31.0136227,1
C0688,121.506342,31.302593,复旦
C0689,121.509666,31.289544,同济
C0690,121.5423166,31.3059223,1
C0692,121.4071831,31.250811,1
C0693,121.3491897,31.2817358,0
C0695,121.2653,31.375602,0
C0697,121.6265179,31.2221306,1
C0698,121.520681,31.209071,0
C0699,121.4180249,31.2309243,0
C0700,121.415695,31.218173,1
C0701,121.490633,31.28871,0
C0702,121.489212,31.407281,0
C0703,121.547878,31.303495,1
C0704,121.5039168,31.2361905,0
C0705,121.341604,31.254569,0
C0706,121.505888,31.261225,0
C0707,121.531148,31.26005,1
C0709,121.376479,31.3556745,1
C0711,121.452031,31.180086,1
C0712,121.457216,31.220654,0
C0713,121.4578061,31.2237047,1
C0714,121.4112457,31.3053287,0
C0715,121.4331892,31.3506117,0
C0716,121.434974,31.325283,0
C0717,121.458689,31.330138,0
C0718,121.483192,31.320503,1
C0720,121.4922525,31.350093,1
C0721,121.488789,31.382158,0
C0722,121.538738,31.317481,1
C0723,121.5904308,31.3396876,1
C0724,121.3665837,31.1077233,1
C0725,121.385058,31.111452,1
C0726,121.3957819,31.1414882,1
C0727,121.406976,31.349587,1
C0728,121.413355,31.160085,0
C0729,121.3362229,31.3048822,1
C0733,121.409676,31.011082,1
C0734,121.434983,31.091402,0
C0735,121.315943,31.058683,0
C0738,121.5728422,31.2426846,1
C0739,121.384667,31.31115,0
C0740,121.398458,31.310491,0
C0741,121.4200652,31.2243462,0
C0742,121.383318,31.194143,0
C0743,121.423835,31.207727,1
C0744,121.474039,30.918014,1
C0746,121.3106721,31.3002135,0
C0749,121.473704,31.230393,0
C0751,121.473704,31.230393,0
C0752,121.195292,31.151101,0
C0753,121.493444,31.249587,0
C0754,121.499865,31.399684,1
C0755,121.4755107,31.290229,1
C0756,121.481493,31.2785835,0
C0757,121.426568,31.257475,1
C0758,121.44807,31.254293,1
C0759,121.392351,31.240219,0
C0760,121.4248451,31.2445762,0
C0761,121.43729,31.246899,0
C0765,121.4618045,31.2090265,0
C0766,121.473704,31.230393,0
C0767,121.2653,31.375602,0
C0768,121.6190141,31.2080061,0
C0770,121.5562464,31.2547199,1
C0771,121.473704,31.230393,0
C0772,121.522518,31.214541,1
C0773,121.617724,31.249376,0
C0774,121.619295,31.256985,0
C0775,121.5365114,31.1975081,1
C0777,121.394588,31.213255,1
C0780,121.5231517,31.283746,1
C0781,121.539762,31.266972,0
C0782,121.500338,31.280225,1
C0783,121.5091452,31.2791046,1
C0785,121.534726,31.277571,0
C0786,121.507818,31.273321,0
C0787,121.5076773,31.2999588,上财
C0788,121.4981199,31.2947508,0
C0789,121.471859,31.247734,0
C0790,121.476531,31.251494,0
C0791,121.4801888,31.2435594,0
C0792,121.468482,31.238536,0
C0793,121.466425,31.244377,1
C0794,121.446352,31.30557,1
C0795,121.4410546,31.2775915,1
C0797,121.451678,31.240122,1
C0798,121.472219,31.2586883,1
C0799,121.5050122,31.2576796,1
C0800,121.473704,31.230393,0
C0801,121.4083911,31.1464507,1
C0802,121.396834,31.205853,1
C0803,121.4023876,31.1621863,0
C0806,121.340526,31.171646,0
C0807,121.433815,31.212319,1
C0808,121.4334176,31.2060228,0
C0812,121.473704,31.230393,0
C0814,121.445571,31.195415,0
C0815,121.451246,31.184156,1
C0816,121.473704,31.230393,0
C0817,121.38262,31.11547,1
C0818,121.372768,31.105752,0
C0819,121.469767,31.210768,0
C0820,121.4122534,31.2054757,1
C0821,121.482214,31.233738,0
C0822,121.32696,30.8389065,0
C0823,121.439255,31.2312787,1
C0824,121.514412,31.20581,0
C0825,121.490847,31.215425,1
C0827,121.471923,31.233427,0
C0828,121.466845,31.220209,0
C0829,121.5559271,31.2775025,1
C0830,121.488266,31.265706,0
C0831,121.40873,31.135079,1
C0834,121.498529,31.2251594,1
C0835,121.539503,31.200334,1
C0836,121.425096,31.291038,1
C0838,121.392186,31.132999,1
C0839,121.428416,31.144458,1
C0840,121.519132,31.228455,0
C0841,121.476562,31.299445,1
C0843,121.1723388,31.4355194,0
C0844,121.23938,31.372563,0
C0846,121.458943,30.902806,0
C0847,121.459797,31.064112,0
C0849,121.1887844,31.0682291,0
C0850,121.227747,31.032243,松江大学城
C0851,121.315943,31.058683,0
C0852,121.473704,31.230393,0
C0853,121.473704,31.230393,0
C0854,121.480158,31.260128,1
C0855,121.479404,31.271016,1
C0856,121.598424,31.193214,0
C0858,121.4028947,31.1147292,1
C0860,121.4192232,31.2242756,1
C0861,121.4808877,31.2959456,1
C0862,121.257602,31.369238,0
C0863,121.474039,30.918014,1
C0864,121.543116,31.275066,1
C0866,121.227747,31.032243,1
C0867,121.199822,31.1209054,0
C0869,121.4812796,31.2797251,1
C0870,121.455194,31.321176,1
C0871,121.1969997,31.2855581,0
C0872,121.21177,31.325675,1
C0873,121.501,31.23671,0
C0878,121.331004,31.144836,0
C0900,121.5223065,30.8385059,0
C0906,121.477507,31.290826,1
C0907,121.4790033,31.2288371,0
C0908,121.50372,31.211161,0
C0909,121.490898,31.21241,1
C0910,121.482806,31.239006,0
C0912,121.381672,31.112842,0
C0913,121.448786,31.236535,1
C0914,121.39124,31.1764984,0
C0915,121.45563,31.22476,0
C0916,121.446374,31.21884,1
C0917,121.459101,31.23679,1
C0919,121.446405,31.211217,1
C0920,121.4231989,31.2304353,华东政法长宁校区
C0921,121.433728,31.243987,1
C0925,121.534998,31.253925,0
C0929,121.458648,31.247838,0
C0930,121.462064,31.257625,0
C0933,121.5395968,31.2069632,1
C0934,121.162341,31.28835,0
C0935,121.511427,31.235589,0
C0937,121.441178,31.176871,0
C0943,121.3532177,31.1346441,0
C0944,121.3968791,31.321351,上大宝山校区
C0945,121.4190558,31.2666491,0
C0946,121.488479,31.342093,0
C0947,121.384648,31.138367,1
C0948,121.446527,31.332856,1
C0949,121.421837,31.284672,1
C0950,121.467617,31.330813,1
C0951,121.4928772,31.3302251,0
C0952,121.409908,31.277591,1
C0954,121.359454,31.187594,1
C0956,121.393115,31.1852503,0
C0957,121.379493,31.207906,1
C0958,121.4664155,31.2931845,1
C0959,121.46567,31.2852903,1
C0960,121.483427,31.400309,0
C0961,121.526074,31.259547,1
C0962,121.383873,31.129743,1
C0964,121.381672,31.112842,1
C0966,121.410341,31.132719,1
C0969,121.5719797,31.1780823,1
C0972,121.54958,31.126633,0
C0974,121.5887523,31.2444603,1
C0975,121.293545,31.207751,1
C0976,121.589012,31.226777,1
C0977,121.596186,31.257099,1
C0978,121.592386,31.270338,1
C0979,121.163552,31.293858,0
C0981,121.5486405,31.171156,1
C0982,121.3877034,31.176669,1
C0983,121.4780209,31.1711826,0
C0984,121.513627,31.175839,1
C0986,121.508296,31.154061,0
C0991,121.5707211,31.3404589,1
C0992,121.5863941,31.332499,0
C0993,121.5863941,31.332499,0
C0995,121.4397077,31.1693999,1
C0996,121.52658,31.183739,0
C0998,121.459764,31.202169,复旦枫林校区
C0999,121.62121,31.196568,0
C1002,121.3831335,31.2836325,1
C1003,121.39995,31.278973,1
C1006,121.361927,31.231595,0
C1008,121.166299,31.306004,1
C1010,121.4126303,31.1515651,1
C1012,121.453487,31.135508,1
C1015,121.436526,31.188523,0
C1016,121.4275556,31.1823294,1
C1018,121.493365,31.308877,0
C1020,121.4911247,31.3115096,1
C1021,121.544253,31.297122,1
C1022,121.537722,31.322862,1
C1023,121.5312885,31.3181708,1
C1024,121.4429897,31.368896,1
C1025,121.373924,31.1805227,1
C1027,121.492365,31.299496,1
C1030,121.437455,31.263835,1
C1032,121.453617,31.31093,1
C1034,121.489612,31.405457,1
C1035,121.3701488,31.4129741,1
C1036,121.497097,31.379795,1
C1037,121.4660251,31.3899088,0
C1038,121.480117,31.408953,0
C1040,121.39711,31.349699,1
C1041,121.438297,31.364479,1
C1042,121.4257138,31.4085834,0
C1043,121.42175,31.420588,0
C1047,121.445874,30.895699,0
C1048,121.46712,30.916649,0
C1049,121.45255,30.897603,0
C1050,121.458943,30.902806,0
C1052,121.4760848,30.9263643,1
C1054,121.230195,31.365659,1
C1055,121.239543,31.380281,1
C1056,121.238222,31.359621,0
C1057,121.27125,31.372983,0
C1058,121.26565,31.384595,0
C1059,121.184928,31.301491,0
C1060,121.1632772,31.2974085,1
C1061,121.473704,31.230393,0
C1062,121.32084,31.293949,1
C1063,121.3238579,31.2950661,0
C1069,121.549093,31.350517,0
C1072,121.3397458,31.1727672,1
C1073,121.401649,31.039882,0
C1074,121.162341,31.28835,0
C1077,121.368659,31.030396,0
C1078,121.411398,31.012046,0
C1079,121.4559934,31.0382933,0
C1080,121.420897,31.027224,0
C1082,121.464556,31.039945,华师大
C1084,121.382109,31.013896,0
C1085,121.365392,31.205947,0
C1089,121.445393,31.056764,0
C1091,121.359082,31.109486,1
C1092,121.369658,31.092749,1
C1094,121.4405309,31.105298,1
C1095,121.4038206,31.0218987,1
C1096,121.3933161,31.064457,0
C1097,121.483803,31.36758,0
C1098,121.473704,31.230393,0
C1099,121.473704,31.230393,0
C1100,121.473704,31.230393,0
C1101,121.473704,31.230393,0
C1113,121.3412204,31.2482143,0
C1118,121.124178,31.150681,1
C1121,121.2648138,31.012273,1
C1126,121.3152359,31.1363036,0
C1128,121.315943,31.058683,0
C1129,121.3558776,31.0990686,1
C1131,121.354085,31.449679,1
C1132,121.349258,31.416071,0
C1134,121.648985,30.91591,1
C1135,121.2750557,31.4211068,0
C1136,121.4148615,31.2964752,0
C1137,121.17529,31.361231,0
C1138,121.2653,31.375602,1
C1139,121.31111,31.432977,0
C1140,121.17529,31.361231,0
C1148,121.473704,31.230393,0
C1149,121.473704,31.230393,0
C1150,121.6434811,31.3026409,0
C1151,121.085738,31.253335,0
C1152,121.085738,31.253335,0
C1156,121.2643237,31.119052,1
C1158,121.271347,31.118165,1
C1161,121.7057128,30.8741569,0
C1162,121.5306935,30.9757104,1
C1163,121.473704,31.230393,0
C1164,121.8381927,30.9649572,0
C1165,121.5546507,30.930341,0
C1170,121.381672,31.112842,1
C1171,121.2653,31.375602,0
C1172,121.2653,31.375602,0
C1173,121.469184,30.90314,0
C1175,121.45925,30.942998,1
C1177,121.4275556,31.1823294,1
C1201,121.391323,31.211515,1
C1203,121.2138929,31.0388598,0
C1204,121.341604,31.254569,0
C1205,121.408668,31.177247,0
C1206,121.428768,31.284561,1
C1207,121.4089455,31.3137913,1
C1208,121.490959,31.273963,1
C1209,121.4854577,31.2715392,1
C1211,121.517923,31.202888,0
C1213,121.280959,31.110309,0
C1214,121.450356,31.294953,1
C1215,120.920147,31.025573,0
C1221,121.417781,31.197783,1
C1223,121.33257,31.131346,1
C1251,121.3824838,31.152592,0
C1252,121.532917,31.31171,1
C1253,121.4618045,31.2090265,0
C1254,121.4310647,31.2275559,1
C1255,121.4203391,31.3421157,0
C1256,121.4337887,31.0589989,0
C1257,121.4371442,31.187995,0
C1258,121.520274,31.288831,1
C1259,121.473704,31.230393,0
C1263,121.408049,31.108206,1
C1264,121.352213,31.153288,1
C1265,121.2956416,31.1634226,1
C1266,121.4078713,31.4382867,0
C1267,121.2888442,31.0031568,0
C1269,121.227747,31.032243,0
C1270,121.2526852,31.3899864,1
C1271,121.397298,31.249645,1
C1272,121.4694547,31.2189055,1
C1273,121.5534651,31.2137632,1
C1274,121.395942,31.235112,0
C1276,121.473704,31.230393,0
C1279,121.196167,31.149025,0
C1280,121.197455,31.091817,1
C1285,121.506169,31.088524,0
C1339,121.488314,31.23858,0
C1340,121.452361,31.281509,1
C1342,121.321425,31.118256,0
C1343,121.43582,31.234298,0
C1345,121.384316,31.075072,0
C1346,121.1596102,30.9904121,0
C1347,121.575749,31.341735,0
C1348,121.5479043,31.1848216,1
C1349,121.448123,31.122324,0
C1350,121.462911,31.313292,0
C1351,121.4023337,31.2014966,0
C1352,121.450592,31.23402,0
C1354,121.388033,31.259812,1
C1355,121.448813,31.247433,0
C1356,121.408365,31.202179,1
C1357,121.430584,31.148503,华东理工
C1358,121.477311,31.247968,1
C1360,121.467008,31.269875,1
C1362,121.432817,31.209064,1
C1363,121.395746,31.274186,0
C1364,121.436466,31.297256,1
C1365,121.376968,31.193017,1
C1367,121.473704,31.230393,0
C1369,121.197786,31.1912236,0
C1370,121.1343553,31.2343162,上海政法学院
C1371,121.2016446,31.3368047,0
C1372,121.195999,31.409175,0
C1374,121.7439423,31.1824508,0
C1375,121.6517649,30.9033974,0
C1376,121.581531,30.923552,0
C1377,121.501083,30.988934,0
C1378,121.327716,31.47219,0
C1379,121.4249246,31.3810302,0
C1380,121.283541,31.332662,1
C1382,121.283541,31.332662,1
C1384,121.561812,31.255804,1
C1387,121.561686,31.288023,1
C1388,121.480539,31.222821,1
C1399,121.901088,30.886956,上海海洋大学
C1401,121.2055609,31.4198492,0
C1402,121.4182595,31.2407724,1
C1403,121.247304,31.460383,1
C1406,121.482739,31.248978,1
C1408,121.642452,30.918195,0
C1413,121.2653,31.375602,1
C1418,121.4797513,31.3790864,0
C1420,121.4834659,31.1991688,1
C1422,121.358103,31.218725,0
C1424,121.473704,31.230393,0
C1425,121.655252,31.213289,1
C1426,121.361176,31.1201505,0
C1427,121.550971,31.155844,1
C1429,121.569899,31.176384,0
C1431,121.519241,31.153857,1
C1434,121.4147949,31.2727469,0
C1440,121.581531,30.923552,0
C1443,121.4164398,31.0452506,1
C1444,121.370996,31.03099,0
C1445,121.4549928,31.3947306,0
C1446,121.4544338,31.0477624,0
C1447,121.4185488,31.0056895,0
C1448,121.396478,31.006722,0
C1450,121.354153,31.019302,0
C1451,121.432104,31.099014,1
C1453,121.545379,31.208471,1
C1454,121.473704,31.230393,0
C1455,121.4273481,31.1157683,0
C1457,121.519449,31.175983,1
C1460,121.421125,31.159025,1
C1461,121.442223,31.15668,1
C1462,121.44787,31.144146,1
C1464,121.420764,31.12839,0
C1465,121.473704,31.230393,0
C1466,121.3440511,31.6751493,0
C1467,121.560835,31.226101,1
C1468,121.532261,31.235775,0
C1470,121.473704,31.230393,0
C1472,121.2104218,31.0387601,0
C1474,121.484226,31.242452,1
C1475,121.454306,31.270736,1
C1477,121.5214448,31.2417128,1
C1478,121.539187,31.230638,0
C1479,121.575749,31.341735,0
C1480,121.3897826,31.0239649,0
C1481,121.54727,31.264924,0
C1482,121.545202,31.292438,1
