C0014,20150528,6508
C0014,20150530,4284
C0017,20150501,2766
C0017,20150503,1956
C0017,20150504,772
C0017,20150505,24946
C0017,20150506,9215
C0017,20150507,33446
C0017,20150509,50646
C0017,20150513,13232
C0017,20150515,23577
C0017,20150516,25864
C0017,20150517,16562
C0017,20150518,6976
C0017,20150519,2090
C0017,20150520,1607
C0017,20150522,20157
C0017,20150525,17948
C0017,20150527,11627
C0017,20150528,18708
C0017,20150530,23048
C0018,20150501,1361
C0018,20150503,1162
C0018,20150504,391
C0018,20150505,13307
C0018,20150506,4647
C0018,20150507,18512
C0018,20150509,30739
C0018,20150513,9221
C0018,20150515,11989
C0018,20150516,18575
C0018,20150517,9614
C0018,20150518,4970
C0018,20150519,1171
C0018,20150520,953
C0018,20150522,10508
C0018,20150525,10054
C0018,20150527,6043
C0018,20150528,10614
C0018,20150530,12994
C0019,20150501,1696
C0019,20150503,1260
C0019,20150504,471
C0019,20150505,22229
C0019,20150506,7202
C0019,20150507,36688
C0019,20150509,50492
C0019,20150513,17582
C0019,20150515,27943
C0019,20150516,32711
C0019,20150517,14107
C0019,20150518,7672
C0019,20150519,1932
C0019,20150520,1598
C0019,20150522,19093
C0019,20150525,17626
C0019,20150527,10416
C0019,20150528,16051
C0019,20150530,20163
C0020,20150501,825
C0020,20150503,638
C0020,20150504,254
C0020,20150505,8125
C0020,20150506,3071
C0020,20150507,11368
C0020,20150509,17512
C0020,20150513,4766
C0020,20150515,8548
C0020,20150516,8765
C0020,20150517,5335
C0020,20150518,2408
C0020,20150519,740
C0020,20150520,510
C0020,20150522,6021
C0020,20150525,6652
C0020,20150527,4036
C0020,20150528,6267
C0020,20150530,7403
C0021,20150501,307
C0021,20150503,255
C0021,20150504,133
C0021,20150505,6244
C0021,20150506,2272
C0021,20150507,9117
C0021,20150509,8279
C0021,20150513,3792
C0021,20150515,6650
C0021,20150516,5281
C0021,20150517,2648
C0021,20150518,1395
C0021,20150519,478
C0021,20150520,557
C0021,20150522,5385
C0021,20150525,3921
C0021,20150527,2725
C0021,20150528,4097
C0021,20150530,3600
C0022,20150501,647
C0022,20150503,456
C0022,20150504,185
C0022,20150505,9120
C0022,20150506,3148
C0022,20150507,12897
C0022,20150509,12921
C0022,20150513,5731
C0022,20150515,9428
C0022,20150516,8160
C0022,20150517,4358
C0022,20150518,2312
C0022,20150519,686
C0022,20150520,572
C0022,20150522,7048
C0022,20150525,5926
C0022,20150527,3795
C0022,20150528,5754
C0022,20150530,5450
C0024,20150501,897
C0024,20150503,665
C0024,20150504,230
C0024,20150505,10999
C0024,20150506,3394
C0024,20150507,16487
C0024,20150509,21209
C0024,20150513,9112
C0024,20150515,13187
C0024,20150516,13761
C0024,20150517,5968
C0024,20150518,4225
C0024,20150519,1031
C0024,20150520,615
C0024,20150522,9232
C0024,20150525,8575
C0024,20150527,5174
C0024,20150528,7865
C0024,20150530,8967
C0025,20150501,539
C0025,20150503,421
C0025,20150504,207
C0025,20150505,7147
C0025,20150506,2891
C0025,20150507,9477
C0025,20150509,11595
C0025,20150513,4120
C0025,20150515,7451
C0025,20150516,6703
C0025,20150517,3624
C0025,20150518,2093
C0025,20150519,603
C0025,20150520,571
C0025,20150522,6034
C0025,20150525,5699
C0025,20150527,3418
C0025,20150528,4937
C0025,20150530,4970
C0026,20150501,1217
C0026,20150503,935
C0026,20150504,300
C0026,20150505,16829
C0026,20150506,5499
C0026,20150507,26002
C0026,20150509,34034
C0026,20150513,12995
C0026,20150515,18818
C0026,20150516,21521
C0026,20150517,8950
C0026,20150518,3934
C0026,20150519,1415
C0026,20150520,1062
C0026,20150522,13596
C0026,20150525,13317
C0026,20150527,7576
C0026,20150528,11684
C0026,20150530,13569
C0028,20150501,1235
C0028,20150503,918
C0028,20150504,368
C0028,20150505,11911
C0028,20150506,4561
C0028,20150507,16462
C0028,20150509,23726
C0028,20150513,6969
C0028,20150515,12501
C0028,20150516,12076
C0028,20150517,7646
C0028,20150518,3625
C0028,20150519,1052
C0028,20150520,985
C0028,20150522,9967
C0028,20150525,9847
C0028,20150527,5696
C0028,20150528,9564
C0028,20150530,10784
C0029,20150501,1294
C0029,20150503,974
C0029,20150504,330
C0029,20150505,10834
C0029,20150506,3887
C0029,20150507,16626
C0029,20150509,24575
C0029,20150513,7473
C0029,20150515,13746
C0029,20150516,14444
C0029,20150517,7174
C0029,20150518,3565
C0029,20150519,1104
C0029,20150520,846
C0029,20150522,9807
C0029,20150525,10674
C0029,20150527,7274
C0029,20150528,9966
C0029,20150530,11169
C0030,20150501,1352
C0030,20150503,1537
C0030,20150504,288
C0030,20150505,16732
C0030,20150506,6039
C0030,20150507,24196
C0030,20150509,53326
C0030,20150513,12495
C0030,20150515,18493
C0030,20150516,32476
C0030,20150517,10909
C0030,20150518,6198
C0030,20150519,1743
C0030,20150520,1378
C0030,20150522,13068
C0030,20150525,13999
C0030,20150527,8590
C0030,20150528,14298
C0030,20150530,21780
C0031,20150501,1545
C0031,20150503,1241
C0031,20150504,414
C0031,20150505,14999
C0031,20150506,5812
C0031,20150507,21786
C0031,20150509,32717
C0031,20150513,9223
C0031,20150515,16785
C0031,20150516,17956
C0031,20150517,10103
C0031,20150518,4993
C0031,20150519,1447
C0031,20150520,1224
C0031,20150522,12757
C0031,20150525,12610
C0031,20150527,7653
C0031,20150528,12375
C0031,20150530,14831
C0032,20150501,710
C0032,20150503,556
C0032,20150504,222
C0032,20150505,7005
C0032,20150506,2482
C0032,20150507,9704
C0032,20150509,15993
C0032,20150513,4810
C0032,20150515,6779
C0032,20150516,8897
C0032,20150517,4775
C0032,20150518,2582
C0032,20150519,653
C0032,20150520,453
C0032,20150522,5575
C0032,20150525,5816
C0032,20150527,3136
C0032,20150528,5380
C0032,20150530,7555
C0033,20150501,977
C0033,20150503,712
C0033,20150504,268
C0033,20150505,9514
C0033,20150506,3491
C0033,20150507,13964
C0033,20150509,22571
C0033,20150513,3743
C0033,20150515,9798
C0033,20150516,8062
C0033,20150517,5815
C0033,20150518,2991
C0033,20150519,869
C0033,20150520,737
C0033,20150522,7583
C0033,20150525,7749
C0033,20150527,4319
C0033,20150528,6988
C0033,20150530,8677
C0035,20150501,966
C0035,20150503,800
C0035,20150504,293
C0035,20150505,12998
C0035,20150506,4880
C0035,20150507,22562
C0035,20150509,26387
C0035,20150513,10202
C0035,20150515,18270
C0035,20150516,16661
C0035,20150517,6919
C0035,20150518,3764
C0035,20150519,1254
C0035,20150520,1163
C0035,20150522,11634
C0035,20150525,11352
C0035,20150527,7059
C0035,20150528,10330
C0035,20150530,10321
C0036,20150501,904
C0036,20150503,666
C0036,20150504,298
C0036,20150505,17244
C0036,20150506,5606
C0036,20150507,27402
C0036,20150509,27505
C0036,20150513,13241
C0036,20150515,22364
C0036,20150516,22302
C0036,20150517,5758
C0036,20150518,5318
C0036,20150519,1496
C0036,20150520,1495
C0036,20150522,14852
C0036,20150525,13564
C0036,20150527,8357
C0036,20150528,12020
C0036,20150530,10417
C0037,20150501,974
C0037,20150503,732
C0037,20150504,270
C0037,20150505,16523
C0037,20150506,5207
C0037,20150507,26292
C0037,20150509,30082
C0037,20150513,12555
C0037,20150515,22165
C0037,20150516,21621
C0037,20150517,6970
C0037,20150518,5056
C0037,20150519,1397
C0037,20150520,1307
C0037,20150522,13985
C0037,20150525,12501
C0037,20150527,7391
C0037,20150528,10942
C0037,20150530,11949
C0038,20150501,1487
C0038,20150503,1142
C0038,20150504,374
C0038,20150505,17766
C0038,20150506,6617
C0038,20150507,22916
C0038,20150509,35437
C0038,20150513,9712
C0038,20150515,16355
C0038,20150516,19100
C0038,20150517,9925
C0038,20150518,4248
C0038,20150519,1464
C0038,20150520,1513
C0038,20150522,13715
C0038,20150525,14018
C0038,20150527,8327
C0038,20150528,13631
C0038,20150530,17836
C0039,20150501,1075
C0039,20150503,757
C0039,20150504,315
C0039,20150505,13830
C0039,20150506,4667
C0039,20150507,20517
C0039,20150509,23970
C0039,20150513,10970
C0039,20150515,14919
C0039,20150516,16100
C0039,20150517,6703
C0039,20150518,5518
C0039,20150519,1089
C0039,20150520,1042
C0039,20150522,11556
C0039,20150525,10581
C0039,20150527,5687
C0039,20150528,9812
C0039,20150530,9667
C0040,20150501,1167
C0040,20150503,867
C0040,20150504,352
C0040,20150505,14875
C0040,20150506,5295
C0040,20150507,22405
C0040,20150509,27735
C0040,20150513,10245
C0040,20150515,16016
C0040,20150516,16264
C0040,20150517,7763
C0040,20150518,4584
C0040,20150519,1257
C0040,20150520,1209
C0040,20150522,12416
C0040,20150525,11328
C0040,20150527,7092
C0040,20150528,10748
C0040,20150530,11988
C0041,20150501,1745
C0041,20150503,1470
C0041,20150504,406
C0041,20150505,20332
C0041,20150506,7624
C0041,20150507,29010
C0041,20150509,44106
C0041,20150513,12488
C0041,20150515,20332
C0041,20150516,23673
C0041,20150517,12677
C0041,20150518,5897
C0041,20150519,1720
C0041,20150520,1643
C0041,20150522,16501
C0041,20150525,15883
C0041,20150527,9295
C0041,20150528,15378
C0041,20150530,17638
C0045,20150501,1274
C0045,20150503,1111
C0045,20150504,342
C0045,20150505,18857
C0045,20150506,6476
C0045,20150507,29471
C0045,20150509,40415
C0045,20150513,16304
C0045,20150515,23430
C0045,20150516,27434
C0045,20150517,9346
C0045,20150518,7110
C0045,20150519,1565
C0045,20150520,1088
C0045,20150522,16183
C0045,20150525,14504
C0045,20150527,7880
C0045,20150528,13854
C0045,20150530,15706
C0046,20150501,667
C0046,20150503,532
C0046,20150504,216
C0046,20150505,10644
C0046,20150506,3438
C0046,20150507,13707
C0046,20150509,17623
C0046,20150513,5997
C0046,20150515,10830
C0046,20150516,9464
C0046,20150517,4374
C0046,20150518,2918
C0046,20150519,868
C0046,20150520,918
C0046,20150522,8210
C0046,20150525,7894
C0046,20150527,4195
C0046,20150528,7031
C0046,20150530,6854
C0048,20150501,756
C0048,20150503,615
C0048,20150504,256
C0048,20150505,9744
C0048,20150506,3783
C0048,20150507,14536
C0048,20150509,17676
C0048,20150513,6136
C0048,20150515,10458
C0048,20150516,8579
C0048,20150517,4538
C0048,20150518,2623
C0048,20150519,903
C0048,20150520,780
C0048,20150522,7710
C0048,20150525,7645
C0048,20150527,4713
C0048,20150528,6798
C0048,20150530,6872
C0050,20150501,1096
C0050,20150503,903
C0050,20150504,375
C0050,20150505,17258
C0050,20150506,5844
C0050,20150507,23472
C0050,20150509,24875
C0050,20150513,11532
C0050,20150515,16974
C0050,20150516,15403
C0050,20150517,7668
C0050,20150518,4841
C0050,20150519,1315
C0050,20150520,1259
C0050,20150522,14163
C0050,20150525,13657
C0050,20150527,7238
C0050,20150528,11659
C0050,20150530,11341
C0051,20150501,1383
C0051,20150503,1120
C0051,20150504,321
C0051,20150505,20584
C0051,20150506,6271
C0051,20150507,34382
C0051,20150509,36784
C0051,20150513,18995
C0051,20150515,23683
C0051,20150516,34591
C0051,20150517,11623
C0051,20150518,7761
C0051,20150519,1587
C0051,20150520,1486
C0051,20150522,17372
C0051,20150525,15235
C0051,20150527,8759
C0051,20150528,14315
C0051,20150530,15642
C0052,20150501,608
C0052,20150503,507
C0052,20150504,185
C0052,20150505,6462
C0052,20150506,2246
C0052,20150507,9967
C0052,20150509,15341
C0052,20150513,5059
C0052,20150515,7659
C0052,20150516,9442
C0052,20150517,3958
C0052,20150518,2280
C0052,20150519,542
C0052,20150520,419
C0052,20150522,4817
C0052,20150525,5198
C0052,20150527,2924
C0052,20150528,4696
C0052,20150530,5757
C0053,20150501,928
C0053,20150503,607
C0053,20150504,214
C0053,20150505,11112
C0053,20150506,3452
C0053,20150507,17246
C0053,20150509,22911
C0053,20150513,10026
C0053,20150515,11911
C0053,20150516,17442
C0053,20150517,6194
C0053,20150518,4581
C0053,20150519,855
C0053,20150520,682
C0053,20150522,8127
C0053,20150525,8060
C0053,20150527,4697
C0053,20150528,8376
C0053,20150530,9831
C0054,20150501,341
C0054,20150503,283
C0054,20150504,104
C0054,20150505,3866
C0054,20150506,1296
C0054,20150507,5962
C0054,20150509,6033
C0054,20150513,2712
C0054,20150515,3817
C0054,20150516,4714
C0054,20150517,2288
C0054,20150518,1168
C0054,20150519,303
C0054,20150520,304
C0054,20150522,3222
C0054,20150525,2899
C0054,20150527,1735
C0054,20150528,2917
C0054,20150530,3105
C0055,20150501,722
C0055,20150503,643
C0055,20150504,240
C0055,20150505,11757
C0055,20150506,4386
C0055,20150507,17371
C0055,20150509,20739
C0055,20150513,6868
C0055,20150515,11883
C0055,20150516,11805
C0055,20150517,5530
C0055,20150518,3112
C0055,20150519,1062
C0055,20150520,1111
C0055,20150522,9354
C0055,20150525,9064
C0055,20150527,5648
C0055,20150528,8587
C0055,20150530,8297
C0056,20150501,1432
C0056,20150503,1078
C0056,20150504,426
C0056,20150505,13868
C0056,20150506,5036
C0056,20150507,19886
C0056,20150509,26813
C0056,20150513,8375
C0056,20150515,20344
C0056,20150516,14652
C0056,20150517,8606
C0056,20150518,4386
C0056,20150519,1197
C0056,20150520,1084
C0056,20150522,11326
C0056,20150525,11307
C0056,20150527,6633
C0056,20150528,11091
C0056,20150530,12475
C0057,20150501,873
C0057,20150503,718
C0057,20150504,239
C0057,20150505,11896
C0057,20150506,4562
C0057,20150507,17579
C0057,20150509,23728
C0057,20150513,7236
C0057,20150515,13161
C0057,20150516,12407
C0057,20150517,6232
C0057,20150518,3406
C0057,20150519,1099
C0057,20150520,1056
C0057,20150522,9662
C0057,20150525,9504
C0057,20150527,5712
C0057,20150528,9379
C0057,20150530,9836
C0058,20150501,1838
C0058,20150503,1490
C0058,20150504,552
C0058,20150505,21748
C0058,20150506,6728
C0058,20150507,29598
C0058,20150509,41598
C0058,20150513,15950
C0058,20150515,22250
C0058,20150516,27671
C0058,20150517,12697
C0058,20150518,8450
C0058,20150519,1618
C0058,20150520,1009
C0058,20150522,18145
C0058,20150525,16325
C0058,20150527,7952
C0058,20150528,15443
C0058,20150530,17367
C0059,20150501,900
C0059,20150503,712
C0059,20150504,225
C0059,20150505,13965
C0059,20150506,4131
C0059,20150507,24951
C0059,20150509,25794
C0059,20150513,12895
C0059,20150515,18928
C0059,20150516,21819
C0059,20150517,7623
C0059,20150518,4808
C0059,20150519,1032
C0059,20150520,780
C0059,20150522,13515
C0059,20150525,10391
C0059,20150527,5799
C0059,20150528,8376
C0059,20150530,9937
C0060,20150501,719
C0060,20150503,475
C0060,20150504,177
C0060,20150505,10837
C0060,20150506,3596
C0060,20150507,17164
C0060,20150509,16755
C0060,20150513,8422
C0060,20150515,15201
C0060,20150516,13531
C0060,20150517,4756
C0060,20150518,3500
C0060,20150519,880
C0060,20150520,892
C0060,20150522,9956
C0060,20150525,8479
C0060,20150527,5105
C0060,20150528,7770
C0060,20150530,7516
C0062,20150501,1042
C0062,20150503,877
C0062,20150504,276
C0062,20150505,12201
C0062,20150506,4181
C0062,20150507,15584
C0062,20150509,30442
C0062,20150513,9038
C0062,20150515,13717
C0062,20150516,16416
C0062,20150517,6957
C0062,20150518,1587
C0062,20150519,1172
C0062,20150520,800
C0062,20150522,9606
C0062,20150525,9376
C0062,20150527,5932
C0062,20150528,9504
C0062,20150530,11626
C0063,20150501,1504
C0063,20150503,1033
C0063,20150504,450
C0063,20150505,22942
C0063,20150506,8130
C0063,20150507,29296
C0063,20150509,42324
C0063,20150513,15963
C0063,20150515,25697
C0063,20150516,27212
C0063,20150517,11939
C0063,20150518,7757
C0063,20150519,1860
C0063,20150520,1502
C0063,20150522,18766
C0063,20150525,18128
C0063,20150527,10165
C0063,20150528,16843
C0063,20150530,18051
C0064,20150501,1095
C0064,20150503,937
C0064,20150504,305
C0064,20150505,17121
C0064,20150506,6501
C0064,20150507,20604
C0064,20150509,30760
C0064,20150513,9667
C0064,20150515,15582
C0064,20150516,17441
C0064,20150517,8235
C0064,20150518,4377
C0064,20150519,1435
C0064,20150520,1337
C0064,20150522,13166
C0064,20150525,13020
C0064,20150527,7464
C0064,20150528,12381
C0064,20150530,12039
C0065,20150501,1532
C0065,20150503,824
C0065,20150504,356
C0065,20150505,14355
C0065,20150506,5343
C0065,20150507,20117
C0065,20150509,30437
C0065,20150513,6483
C0065,20150515,14670
C0065,20150516,16689
C0065,20150517,9901
C0065,20150518,4191
C0065,20150519,1418
C0065,20150520,1247
C0065,20150522,11857
C0065,20150525,13037
C0065,20150527,7305
C0065,20150528,11072
C0065,20150530,13472
C0066,20150501,2305
C0066,20150503,1945
C0066,20150504,585
C0066,20150505,35623
C0066,20150506,11216
C0066,20150507,57324
C0066,20150509,78829
C0066,20150513,16765
C0066,20150515,42375
C0066,20150516,53771
C0066,20150517,21006
C0066,20150518,15020
C0066,20150519,3293
C0066,20150520,2557
C0066,20150522,30191
C0066,20150525,28106
C0066,20150527,16119
C0066,20150528,26459
C0066,20150530,30787
C0067,20150501,856
C0067,20150503,820
C0067,20150504,242
C0067,20150505,14769
C0067,20150506,5462
C0067,20150507,23661
C0067,20150509,29817
C0067,20150513,9904
C0067,20150515,16591
C0067,20150516,17214
C0067,20150517,6887
C0067,20150518,4396
C0067,20150519,1407
C0067,20150520,1274
C0067,20150522,11370
C0067,20150525,11160
C0067,20150527,6902
C0067,20150528,10629
C0067,20150530,10907
C0068,20150501,1308
C0068,20150503,912
C0068,20150504,373
C0068,20150505,17272
C0068,20150506,5758
C0068,20150507,27938
C0068,20150509,34335
C0068,20150513,13959
C0068,20150515,22703
C0068,20150516,21537
C0068,20150517,8912
C0068,20150518,6263
C0068,20150519,1781
C0068,20150520,1144
C0068,20150522,14097
C0068,20150525,13340
C0068,20150527,8642
C0068,20150528,13670
C0068,20150530,13741
C0069,20150501,1829
C0069,20150503,1079
C0069,20150504,446
C0069,20150505,19695
C0069,20150506,6721
C0069,20150507,34044
C0069,20150509,41111
C0069,20150513,12795
C0069,20150515,26054
C0069,20150516,30206
C0069,20150517,11790
C0069,20150518,7211
C0069,20150519,1877
C0069,20150520,1509
C0069,20150522,16846
C0069,20150525,15486
C0069,20150527,9933
C0069,20150528,15370
C0069,20150530,16382
C0070,20150501,901
C0070,20150503,671
C0070,20150504,234
C0070,20150505,12519
C0070,20150506,4287
C0070,20150507,17123
C0070,20150509,23800
C0070,20150513,7874
C0070,20150515,12272
C0070,20150516,14371
C0070,20150517,7244
C0070,20150518,3664
C0070,20150519,1033
C0070,20150520,824
C0070,20150522,10329
C0070,20150525,9798
C0070,20150527,5776
C0070,20150528,9182
C0070,20150530,10294
C0071,20150501,575
C0071,20150503,398
C0071,20150504,195
C0071,20150505,7001
C0071,20150506,2228
C0071,20150507,10114
C0071,20150509,13412
C0071,20150513,5164
C0071,20150515,7604
C0071,20150516,8427
C0071,20150517,4000
C0071,20150518,2437
C0071,20150519,570
C0071,20150520,631
C0071,20150522,6470
C0071,20150525,5592
C0071,20150527,3021
C0071,20150528,5190
C0071,20150530,5623
C0072,20150501,550
C0072,20150503,340
C0072,20150504,209
C0072,20150505,10879
C0072,20150506,4263
C0072,20150507,16155
C0072,20150509,13389
C0072,20150513,4070
C0072,20150515,12475
C0072,20150516,8953
C0072,20150517,3964
C0072,20150518,2433
C0072,20150519,959
C0072,20150520,1023
C0072,20150522,8576
C0072,20150525,8195
C0072,20150527,6012
C0072,20150528,7738
C0072,20150530,4464
C0073,20150501,995
C0073,20150503,600
C0073,20150504,170
C0073,20150505,7117
C0073,20150506,2397
C0073,20150507,10787
C0073,20150509,15532
C0073,20150513,5248
C0073,20150515,8417
C0073,20150516,10867
C0073,20150517,5088
C0073,20150518,2201
C0073,20150519,692
C0073,20150520,571
C0073,20150522,5621
C0073,20150525,5571
C0073,20150527,3145
C0073,20150528,5387
C0073,20150530,6361
C0074,20150501,2472
C0074,20150503,1912
C0074,20150504,610
C0074,20150505,40576
C0074,20150506,12188
C0074,20150507,69506
C0074,20150509,83767
C0074,20150513,36427
C0074,20150515,54815
C0074,20150516,67083
C0074,20150517,22600
C0074,20150518,15482
C0074,20150519,3516
C0074,20150520,2549
C0074,20150522,35532
C0074,20150525,31281
C0074,20150527,17549
C0074,20150528,28468
C0074,20150530,30914
C0075,20150501,1010
C0075,20150503,951
C0075,20150504,297
C0075,20150505,18255
C0075,20150506,6021
C0075,20150507,27076
C0075,20150509,35001
C0075,20150513,14392
C0075,20150515,20471
C0075,20150516,19106
C0075,20150517,8152
C0075,20150518,7157
C0075,20150519,1567
C0075,20150520,1322
C0075,20150522,15293
C0075,20150525,14466
C0075,20150527,8529
C0075,20150528,12898
C0075,20150530,13356
C0076,20150501,569
C0076,20150503,291
C0076,20150504,193
C0076,20150505,9577
C0076,20150506,3243
C0076,20150507,14117
C0076,20150509,13853
C0076,20150513,6516
C0076,20150515,10272
C0076,20150516,8835
C0076,20150517,4266
C0076,20150518,2808
C0076,20150519,730
C0076,20150520,840
C0076,20150522,7760
C0076,20150525,7322
C0076,20150527,4534
C0076,20150528,6548
C0076,20150530,5652
C0079,20150501,619
C0079,20150503,445
C0079,20150504,239
C0079,20150505,11727
C0079,20150506,4393
C0079,20150507,16923
C0079,20150509,13277
C0079,20150513,8151
C0079,20150515,12940
C0079,20150516,10642
C0079,20150517,4510
C0079,20150518,3711
C0079,20150519,982
C0079,20150520,1177
C0079,20150522,12028
C0079,20150525,9396
C0079,20150527,5729
C0079,20150528,9015
C0079,20150530,6619
C0080,20150501,684
C0080,20150503,468
C0080,20150504,233
C0080,20150505,13054
C0080,20150506,4388
C0080,20150507,20693
C0080,20150509,15846
C0080,20150513,9719
C0080,20150515,14478
C0080,20150516,8801
C0080,20150517,5126
C0080,20150518,4062
C0080,20150519,1128
C0080,20150520,1066
C0080,20150522,12116
C0080,20150525,9612
C0080,20150527,5880
C0080,20150528,9276
C0080,20150530,6466
C0082,20150501,1277
C0082,20150503,1015
C0082,20150504,432
C0082,20150505,17357
C0082,20150506,6485
C0082,20150507,23059
C0082,20150509,29137
C0082,20150513,9100
C0082,20150515,16178
C0082,20150516,14294
C0082,20150517,8014
C0082,20150518,4397
C0082,20150519,1551
C0082,20150520,1240
C0082,20150522,13115
C0082,20150525,11596
C0082,20150527,7912
C0082,20150528,12561
C0082,20150530,11167
C0084,20150501,2110
C0084,20150503,1462
C0084,20150504,476
C0084,20150505,19235
C0084,20150506,6536
C0084,20150507,29365
C0084,20150509,37935
C0084,20150513,13081
C0084,20150515,22759
C0084,20150516,21450
C0084,20150517,10840
C0084,20150518,5880
C0084,20150519,1784
C0084,20150520,1487
C0084,20150522,14859
C0084,20150525,14937
C0084,20150527,9046
C0084,20150528,14499
C0084,20150530,15501
C0086,20150501,797
C0086,20150503,720
C0086,20150504,200
C0086,20150505,14418
C0086,20150506,4590
C0086,20150507,24775
C0086,20150509,26704
C0086,20150513,12318
C0086,20150515,19833
C0086,20150516,17886
C0086,20150517,7046
C0086,20150518,4498
C0086,20150519,1350
C0086,20150520,1129
C0086,20150522,12777
C0086,20150525,10993
C0086,20150527,7126
C0086,20150528,10143
C0086,20150530,9560
C0087,20150501,1347
C0087,20150503,1104
C0087,20150504,376
C0087,20150505,18020
C0087,20150506,6441
C0087,20150507,27465
C0087,20150509,33628
C0087,20150513,12580
C0087,20150515,19806
C0087,20150516,20326
C0087,20150517,8990
C0087,20150518,5718
C0087,20150519,1763
C0087,20150520,1429
C0087,20150522,12564
C0087,20150525,14052
C0087,20150527,8414
C0087,20150528,13825
C0087,20150530,14866
C0088,20150501,525
C0088,20150503,449
C0088,20150504,211
C0088,20150505,9605
C0088,20150506,3306
C0088,20150507,13304
C0088,20150509,14074
C0088,20150513,6966
C0088,20150515,9441
C0088,20150516,9443
C0088,20150517,4234
C0088,20150518,1761
C0088,20150519,849
C0088,20150520,680
C0088,20150522,7863
C0088,20150525,7638
C0088,20150527,4267
C0088,20150528,6336
