C0749,15891,17884
C0751,20876,20876
C0752,16998,21289
C0753,14982,14982
C0754,21887,31818
C0755,18369,18604
C0756,16324,25994
C0757,13581,16613
C0759,18097,22212
C0760,22814,29272
C0761,7722,12366
C0765,8605,14353
C0767,11253,13471
C0768,25963,28075
C0770,19933,23027
C0771,28657,28657
C0772,12556,14480
C0773,14177,14177
C0774,12328,12328
C0775,10888,14095
C0777,26422,31351
C0780,34713,48614
C0781,14250,24659
C0782,28373,31978
C0783,13061,18812
C0785,24166,31130
C0786,22854,26333
C0788,21324,24397
C0789,13967,13967
C0790,15942,16475
C0791,19785,19785
C0792,17824,20088
C0793,38042,45297
C0794,25806,31037
C0795,21112,27396
C0797,9952,11467
C0798,13472,18838
C0799,24546,26588
C0800,12915,20194
C0801,22382,22382
C0802,40347,43505
C0803,37488,37488
C0806,33383,35873
C0807,50185,50185
C0808,9825,12854
C0812,21452,27190
C0814,34886,35202
C0816,20119,23162
C0817,47298,51834
C0818,27781,34514
C0819,56664,62401
C0820,27402,39737
C0821,25303,32054
C0822,28804,28804
C0823,13825,15613
C0824,15349,18179
C0825,16026,17106
C0827,44471,58551
C0828,23710,25157
C0830,15370,20283
C0834,13487,14704
C0835,33082,35679
C0836,26055,26698
C0839,19141,28175
C0840,37944,51190
C0843,11584,11584
C0844,18562,24144
C0846,26576,44551
C0847,7632,7632
C0849,16102,23247
C0850,6995,7828
C0851,10064,10419
C0852,18430,18430
C0853,12694,15871
C0854,11378,13421
C0855,18755,34207
C0856,30308,30308
C0860,14213,16310
C0861,21868,28245
C0862,14602,19033
C0863,5741,6603
C0866,22648,25063
C0867,6608,6866
C0869,34302,40527
C0870,45004,68788
C0871,16829,16829
C0872,7261,7261
C0878,34018,47373
C0900,20040,20040
C0906,31309,37820
C0907,19745,24133
C0908,23555,23555
C0909,14828,18000
C0910,22665,29875
C0912,26037,28943
C0913,13341,14125
C0914,20314,25255
C0915,23228,25640
C0916,15833,15833
C0917,44319,47815
C0919,35209,38582
C0920,17591,27002
C0921,14096,17034
C0925,11366,14229
C0929,33075,35070
C0930,21586,27774
C0933,14817,16825
C0934,5368,7671
C0935,44448,44448
C0937,33500,51329
C0943,29301,34352
C0944,16885,26562
C0945,14293,26240
C0946,15916,22012
C0947,35278,35278
C0948,24657,35249
C0950,22623,36117
C0951,23656,28090
C0952,12253,21788
C0954,5149,7632
C0956,15366,22127
C0957,39132,39782
C0958,17544,27511
C0959,9854,16347
C0960,12782,19735
C0961,19212,30231
C0962,26234,37743
C0966,41811,67778
C0969,20356,21503
C0972,16625,22547
C0974,22343,30247
C0977,17036,24388
C0978,32072,52071
C0981,19689,29084
C0982,25080,28597
C0983,10217,13422
C0984,29990,43703
C0991,15532,21887
C0993,13906,13906
C0995,17070,18318
C0996,16690,23550
C0998,26271,27443
C0999,36331,36331
C1002,7093,7093
C1003,12852,20211
C1006,18325,18325
C1008,18458,18458
C1010,27580,52269
C1012,22556,26015
C1015,5326,6828
C1016,29977,29977
C1018,8819,13548
C1020,16083,18061
C1021,10287,10567
C1022,8847,13475
C1023,23543,36237
C1024,19754,29419
C1027,12770,16183
C1030,14305,24550
C1032,8944,13379
C1034,14124,25668
C1035,5790,6592
C1037,10185,10185
C1038,19725,23175
C1040,28655,38402
C1041,20717,30384
C1042,11544,15882
C1043,13089,15105
C1047,8017,10457
C1048,14804,22409
C1049,11512,22585
C1050,9105,14116
C1052,15264,21106
C1054,19260,22086
C1055,26885,38037
C1056,14934,18439
C1057,10299,12059
C1058,18766,31680
C1060,13015,14502
C1061,17960,23288
C1062,8972,10805
C1069,11314,11314
C1072,43039,43617
C1073,23431,27247
C1077,11928,11928
C1079,15703,15703
C1080,37785,37785
C1082,22749,22749
C1084,13082,13082
C1085,18964,27504
C1089,5354,7025
C1091,13129,17968
C1092,25534,29574
C1094,13977,16650
C1095,38192,47256
C1096,37882,51170
C1097,7216,8058
C1098,12142,20110
C1099,15306,29491
C1100,19530,31133
C1101,11734,16057
C1113,21180,25388
C1118,20318,20318
C1121,11179,20915
C1126,27047,31560
C1128,24328,32872
C1129,20713,29302
C1131,5969,6105
C1132,11922,15386
C1138,5051,5051
C1139,6421,8839
C1140,10996,11662
C1148,6608,7154
C1149,11891,15094
C1156,5396,6950
C1158,19395,20625
C1162,19304,19304
C1163,5420,7695
C1164,7447,8249
C1165,12147,12425
C1170,18156,20821
C1172,18748,21035
C1175,11267,11267
C1177,41998,42611
C1201,22851,32582
C1203,16911,33238
C1204,19642,25874
C1205,22866,22866
C1206,9181,14065
C1208,42010,56445
C1209,23475,30976
C1211,14250,15379
C1214,29673,29673
C1215,5324,6760
C1221,54430,57799
C1223,27015,37949
C1251,16359,27356
C1252,24771,38291
C1253,33552,38945
C1255,18610,26357
C1256,23341,23341
C1257,36264,66163
C1258,19958,35105
C1263,26496,35688
C1264,21354,36180
C1265,9814,15187
C1267,11087,11445
C1269,18860,25004
C1270,21904,33561
C1271,14589,18327
C1272,26509,29622
C1274,11790,13860
C1276,12939,12939
C1280,14118,18627
C1339,28363,38219
C1342,17649,22374
C1343,19310,21800
C1345,13452,13452
C1346,15274,20181
C1347,7828,7828
C1348,13306,21368
C1349,21815,24202
C1350,10424,18318
C1351,36451,36451
C1352,9489,9489
C1354,16098,21763
C1355,11765,13986
C1356,9748,9748
C1358,7286,8107
C1360,19821,24111
C1362,16179,17810
C1363,19747,26659
C1364,19766,19766
C1365,10492,12462
C1367,6463,9070
C1369,18780,24961
C1371,8887,8887
C1372,7057,7057
C1377,5481,6589
C1378,7369,8055
C1379,13342,13342
C1380,11540,15036
C1382,13442,16063
C1384,8695,12599
C1387,7056,7056
C1388,18753,20698
C1399,11523,11523
C1402,6315,8039
C1406,15869,17688
C1408,9024,9709
C1418,8665,8665
C1420,10733,24342
C1422,38705,38705
C1424,32137,38502
C1425,23465,28507
C1426,17402,22749
C1427,20599,22277
C1429,9457,14478
C1431,32144,36054
C1434,15986,43214
C1443,14070,16050
C1444,10268,13473
C1445,12419,12419
C1446,10321,10321
C1447,15725,23345
C1448,18757,18757
C1450,6201,6201
C1451,11650,14873
C1453,18962,26218
C1454,7696,8978
C1455,19330,25965
C1457,11476,15496
C1460,13390,20207
C1461,30992,31420
C1462,15760,19438
C1464,10455,11951
C1465,6506,7374
C1467,30451,46427
C1470,6451,11225
C1472,17322,21114
C1474,12025,12025
C1475,39014,47410
C1477,11453,11453
C1478,29841,42926
C1479,7853,9540
C1480,10387,13136
C1486,13095,18400
C1489,11503,13542
C1491,22860,29785
C1496,13565,14020
C1500,13783,15512
C1502,6070,11367
C1504,6850,6850
C1507,12219,14396
C1510,13333,15860
C1511,15389,26274
C1512,15601,15601
C1513,17796,19569
C1514,14667,16079
C1515,7266,10865
C1516,10629,10629
C1517,13429,20478
C1518,26328,30302
C1519,8927,14614
C1523,36741,43039
C1526,19739,35145
C1527,11265,12140
C1529,13183,13183
C1530,13094,21395
C1531,13285,16201
C1532,11778,11778
C1533,6206,6868
C1536,33533,40146
C1542,10747,10747
C1547,16030,23006
C1550,10972,20976
C1556,24060,30958
C1560,23336,32984
C1562,5494,7022
C1565,13665,13665
C1566,15060,16363
C1567,10395,13443
C1568,11384,23716
C1571,22314,30143
C1572,5358,5358
C1573,26029,34197
C1575,15671,18403
C1576,10219,10219
C1577,11276,11276
C1578,8914,13474
C1580,8966,10412
C1587,9028,9028
C1595,14342,20650
C1596,7234,7234
C1599,9292,12045
C1601,19510,21167
C1602,28284,28284
C1604,24280,32223
C1605,8945,13587
C1607,15560,34665
C1608,19518,26867
C1609,10835,15362
C1610,29641,35957
C1612,22448,25992
C1614,20268,41850
C1615,9531,11956
C1616,19478,26433
C1617,8291,9263
C1618,12886,15090
C1619,11514,17538
C1620,6277,10896
C1621,9678,9678
C1622,8036,10411
C1623,14703,22391
C1624,13697,18197
C1625,11015,16160
C1631,11958,16516
C1632,21380,22715
C1633,19659,28105
C1634,11097,14577
C1636,14864,19580
C1637,11664,17854
C1639,15791,16716
C1641,16196,16196
C1642,6420,9117
C1643,24906,27628
C1644,5778,8455
C1645,7977,7977
C1646,15945,21168
C1647,16667,23837
C1648,12689,21404
C1649,12845,13303
C1653,5697,7332
C1654,14327,14327
C1655,23287,42528
C1657,23875,27323
C1659,8123,11177
C1660,22030,26174
C1661,18618,20764
C1662,9905,12124
C1663,5332,6809
C1664,6916,8258
C1665,19470,19470
C1666,13913,13913
C1667,8877,10967
C1668,12563,13532
C1669,14167,17581
C1670,13758,13758
C1673,17699,19918
C1674,7547,9380
C1675,10424,14775
C1676,6923,8021
C1677,8784,13181
C1678,12469,22646
C1679,11584,11880
C1680,5580,6786
C1681,30146,36612
C1682,19355,26317
C1683,16992,16992
C1686,25067,25532
C1687,14397,17531
C1688,11735,24132
C1689,12223,13114
C1690,14817,20538
C1691,13763,13763
C1692,22015,31113
C1694,14944,14944
C1696,9883,21027
C1697,19272,29123
C1700,7265,7265
C1703,7927,7927
C1704,11953,21017
C1706,19160,28876
C1708,20661,23521
C1709,16138,17630
C1712,7756,9069
C1713,10841,13733
C1715,17680,21801
C1717,9056,9056
C1719,11082,13099
C1722,16540,28085
C1723,10342,11641
C1724,6801,8469
C1725,9219,10964
C1728,8256,12855
C1729,54639,78899
C1730,14848,14848
C1735,5121,5689
C1750,10226,13262
C1751,5427,8826
C1753,6522,6921
C1756,9226,11670
C1758,6534,7759
C1761,8489,10952
C1762,6328,6775
C1770,5573,7793
C1771,7218,8043
C1772,9094,10416
C1775,7625,7625
C1776,12999,19429
C1781,19189,22800
C1782,9331,12617
C1787,6671,7348
C1789,8494,11256
C1790,13099,15955
C1792,7716,9549
C1801,23193,30604
C1804,14928,19564
C1805,16114,27431
C1806,5724,9591
C1808,8331,13663
C1810,6845,8808
C1811,22476,24983
C1813,7253,7253
C1814,28044,35604
C1815,16718,19687
C1816,9384,13183
C1817,26088,26088
C1818,19193,23299
C1819,12671,14032
C1820,10791,13786
C1821,15150,15150
C1823,11595,13292
C1824,9787,11623
C1825,6798,8777
C1826,5828,6532
C1827,7232,8648
C1828,11515,15180
C1829,8924,13438
C1830,16053,24615
C1831,11932,11932
C1832,19199,26538
C1833,15574,15574
C1834,26381,26381
C1835,7513,7897
C1836,9518,23317
C1837,18095,22779
C1838,9835,12405
C1839,21535,29790
C1840,12319,12367
C1841,25318,28580
C1842,22797,25231
C1843,7908,10984
C1844,14008,20292
C1845,23858,30061
C1846,28359,29250
C1847,16306,23671
C1848,13736,22067
C1849,13844,22186
C1850,19605,33009
C1851,9178,11280
C1853,23428,24512
C1854,5902,6375
C1856,6125,7472
C1857,27243,28251
C1863,8586,9556
C1871,9872,10844
C1873,14273,16940
C1874,16566,16566
C1876,12815,13201
C1879,25136,26833
C1883,6447,9422
C1884,6196,6196
C1885,31453,31453
C1890,7444,8026
C1892,24988,41155
C1893,23530,38927
C1900,7472,8105
C1901,9115,11026
C1902,6902,6925
C1903,10039,12599
C1907,6747,6747
C1909,9401,11559
C1910,6737,9588
C1914,7693,8718
C1923,29884,44020
C1924,7628,9699
C1926,12445,12620
C1927,15893,15893
C1928,23953,33458
C1930,19272,19272
C1932,13467,19837
C1933,19184,19184
C1934,13592,14569
C1935,9021,9021
C1937,16185,24410
C1939,6582,10247
C1945,7612,10183
C1946,21827,21827
C1947,5333,6061
C1951,5155,6014
C1953,11783,11942
C1954,15736,16636
C1955,16127,16127
C1959,6032,10383
C1960,19699,19699
C1961,23818,36453
C1965,6613,7841
C1967,5582,6471
C1968,7188,8821
C1969,8124,10462
C2547,7466,7466
C2694,5302,14892
C2735,5942,5942
C2836,13261,13261
C2886,6454,6454
C2887,8174,8174
C2888,6507,6507
C3030,8179,8179
C3031,5332,5332
C3036,6168,6168
C3038,8824,8867
C3039,8960,10674
C3073,27505,27505
C3074,7935,7935
C3075,8224,8224
C3078,9821,9821
C3089,7067,7067
C3092,7338,7338
C3117,7287,9136
C3129,9940,10710
C3159,5019,6839
C3277,10990,10990
C3278,12088,12088
C3279,9081,9081
C3280,10863,11127
C3319,5822,5892
C3323,13357,19240
C3399,8612,8612
C3405,6728,6728
C3406,6263,6263
C3408,5397,5397
C4038,6124,6124
C4331,5360,5360
C4581,5592,5592
C5063,5042,5463
C5262,9896,11625
C5349,5836,6152
C5568,5448,6377
C5569,6311,7437
C5571,5756,7228
C5579,7273,8030
C5592,8283,8283
C5610,7741,9837
C5618,13090,13090
C5622,7411,17544
C5702,15304,15304
C5703,7627,7627
C5704,17324,17324
C5705,5674,5674
C5710,14205,17196
C5711,6562,8704
C5712,9355,12480
C5716,6491,6491
C5722,6608,6608
C5723,7442,7442
C5724,8375,8375
C5725,5896,5896
c5726,13558,13558
C5727,9439,9439
C5728,8280,8280
C5729,13883,13883
C5731,12941,12941
C5732,11716,11716
C5733,6148,6148
C5734,5656,5656
C5736,10628,10628
C5738,6746,6746
C5739,5958,5958
C5740,5920,5920
C5742,5754,5754
C5749,21845,21845
C5750,19445,19445
C5751,7198,7198
C5752,9930,9930
C5753,7204,7204
C5754,14172,14172
C5755,10623,10623
C5756,8410,8410
C5757,5842,5842
C5765,8032,8032
C5766,9632,9632
C5768,6817,7159
C5770,8956,8956
C5771,5149,5798
C5772,10010,10461
C5773,6473,6473
C5775,6755,6755
C5777,6516,6516
C5789,13601,13601
C5791,9049,9049
C5792,7615,10122
C5793,12966,12966
C5794,6753,6753
C5796,12276,13750
C5797,8562,8562
C5798,13935,13935
C5818,14314,18182
C5835,13566,15174
C5836,9514,10958
C5837,7618,7618
C5838,6936,6936
C5839,17116,18382
C5840,9682,11593
C5918,6617,9579
C5986,9981,9981
C6055,9598,9598
C6154,7618,7618
C6186,6868,6868
C6203,5704,6802
C6350,8088,8937
C6357,5878,5878
C6359,6886,8543
C8001,19058,20280
C8006,13416,16037
C8007,9363,11601
C8010,10773,11289
C8011,20609,32809
C8015,18148,24189
C8016,14286,14286
C8017,8700,8700
C8018,5101,6823
C8019,5838,6402
C8021,6405,8016
C8023,11372,12894
C8025,10605,11679
C8027,5502,7150
C8029,8747,12510
C8034,19407,26635
C8043,32044,32610
C8045,11695,11695
C8047,8029,10106
C8048,15500,21018
C8049,7714,8746
C8051,10174,14266
C8055,9655,9655
C8056,11528,12676
C8057,23695,25666
C8058,14186,17727
C8059,17792,24368
C8062,11999,12641
C8063,15374,18440
C8068,11985,11985
C8069,11262,12616
C8070,16428,16428
C8071,12419,18130
C8072,11508,15899
C8073,33332,33332
C8075,11467,15796
C8076,11095,11095
C8078,38365,49441
C8079,7672,9039
C8080,7915,12204
C8081,26339,35277
C8082,43905,59232
C8083,8934,13586
C8084,10257,13284
C8085,14002,19052
C8087,6609,9695
C8090,19074,22111
C8091,15891,27324
C8093,13809,16241
C8094,5346,5346
C8095,8061,8061
C8096,16843,23667
C8097,11329,14486
C8099,5209,5791
C8100,8946,13923
C8101,20600,25353
C8102,17668,22321
C8106,13569,16093
C8107,35691,40351
C8115,13827,19350
C8116,5112,7042
C8117,10491,12297
C8118,12608,14130
C8119,5646,5646
C8121,8113,10047
C8122,8497,11116
C8127,20201,21599
C8128,8994,12882
C8139,12879,16930
C8146,7103,10297
C8149,5443,6896
C8150,12235,17017
C8151,10102,10634
C8152,8770,8770
C8153,8556,8556
C8155,18430,31362
C8156,13469,16125
C8157,25238,32886
C8158,7089,7941
C8167,7766,9182
C8171,8283,9405
C8172,7312,12271
C8173,9309,11085
C8175,7971,7971
C8177,9710,10724
C8187,17268,25227
C8190,8705,11725
C8193,27579,30917
C8194,14471,16325
C8195,12150,16284
C8198,9705,25578
C8200,11197,12255
C8201,6143,9484
C8204,9142,10991
C8205,9717,10096
C8217,8094,8747
C8218,5469,5951
C8223,7730,11419
C8225,8308,10276
C8227,20106,22545
C8228,16890,16890
C8229,6608,6608
C8230,12294,24685
C8236,7855,12143
C8237,6398,7487
C8241,7876,11587
C8243,25865,34741
C8244,5790,6184
C8245,9950,10734
C8246,12707,17223
C8259,12300,15972
C8274,10324,12374
C8275,18418,20221
C8277,5679,9386
C8280,7968,10690
C8281,6266,8744
C8286,7045,11884
C8287,7139,8520
C8290,15609,24311
C8294,21143,31770
C8295,15629,23908
C8298,17822,20279
C8299,24277,31201
C8301,11450,13110
C8304,10815,11282
C8305,24830,33389
C8306,23003,26931
C8310,22263,22263
C8311,8868,8868
C8312,7859,9205
C8313,19114,25311
C8314,6906,6906
C8317,29539,31713
C8318,8999,13784
C8319,21088,31988
C8320,8629,8629
C8321,25205,25205
C8323,7543,7543
C8324,8920,10919
C8327,16649,20146
C8329,10302,10302
C8330,7938,12449
C8331,14953,25022
C8332,9117,18769
C8333,15489,21048
C8337,21642,22077
C8339,12512,18310
C8340,16222,17110
C8342,12221,12221
C8344,16103,22033
C8345,20196,23164
C8346,6173,6210
C8347,27423,35364
C8348,10170,15055
C8350,7113,8817
C8351,15486,19117
C8352,16972,21060
C8354,18604,18682
C8355,9197,9197
C8356,19726,19726
C8358,16445,30171
C8360,11140,16660
C8361,15184,22649
C8363,14061,19357
C8364,30955,40940
C8365,23137,28059
C8368,23250,27909
C8371,8903,12322
C8372,14605,26354
C8378,33127,33127
C8380,13704,13704
C8383,14504,14504
C8384,24541,32411
C8385,26991,28658
C8388,13983,22834
C8389,29752,66692
C8390,9484,11378
C8391,22233,22233
C8392,13014,13014
C8393,12549,16458
C8394,10377,10377
C8395,14465,14465
C8396,28754,36726
C8398,11327,11584
C8402,9659,11954
C8403,11612,13815
C8405,8255,8865
C8406,9081,10862
C8408,10564,21389
C8409,8007,10378
C8410,6737,7460
C8411,21129,24924
C8412,13371,20102
C8413,7670,11825
C8415,28189,30012
C8423,46188,55080
C8438,11857,18207
C8457,6694,7680
C8461,20394,25663
C8463,9761,10778
C8465,19718,33839
C8466,10354,13333
C8471,14530,14530
C8489,18655,31646
C8492,12296,19179
C8504,22729,28176
C8505,13033,17574
C8506,16988,22017
C8509,35241,40415
C8532,25086,34600
C8536,32956,35359
C8538,39616,61502
C8539,11103,11103
C8540,20205,28571
C8554,5406,5406
C8555,13853,17604
C8575,7644,11930
C8576,5921,6798
C8587,16282,23997
C8588,5330,5389
C8591,9725,12276
C8592,11805,12795
C8594,5936,8124
C8601,7777,10416
C8608,11586,11902
C8609,16501,17628
C8610,12035,16511
C8611,10916,10916
C8612,21799,26401
C8614,5761,6469
C8616,11667,11667
C8620,9359,10692
C8621,7669,10055
C8626,5030,5873
C8628,7698,10332
C8640,24743,24743
C8642,5155,7970
C8643,17636,17636
C8645,17286,22945
C8647,7841,12426
C8656,24066,24066
C8676,9226,10664
C8679,13755,17191
C8688,10935,12530
C8690,6597,8626
C8695,8615,9823
C8705,14433,15970
C8712,9612,16407
C8715,8989,8989
C8719,8610,9185
C8721,15992,22026
C8722,18249,29927
C8723,13388,18644
C8725,26501,36402
C8734,18934,24303
C8735,11710,19822
C8741,25157,39864
C8742,11179,17169
C8746,15775,15775
C8754,15497,26136
C8755,22005,32845
C8784,7809,12635
C8788,19973,24967
C8789,9868,12929
C8792,17157,17157
C8886,14276,18189
C8890,21158,22865
C8892,18379,26061
C8893,7785,8184
C9028,8993,8993
